https://github.com/perwendel/spark	webapps
https://github.com/grails/grails-core	webapps
https://github.com/lintool/Cloud9	other
https://github.com/geometer/FBReaderJ	mobile
https://github.com/sonatype/mvnsh	development
https://github.com/nathanmarz/storm-starter	other
https://github.com/SpringSource/spring-social-samples	other
https://github.com/ning/async-http-client	networking
https://github.com/webbukkit/dynmap	games
https://github.com/JetBrains/intellij-community	editors/IDE
https://github.com/myabc/nbgit	editors/IDE
https://github.com/azkaban/azkaban	other
https://github.com/spockframework/spock	development
https://github.com/helun/Ektorp	databases
https://github.com/amazonwebservices/aws-sdk-for-java	other
https://github.com/infinitest/infinitest	other
https://github.com/shikhar/sshj	networking
https://github.com/flori/json	other
https://github.com/beberlei/netbeans-php-enhancements	editors/IDE
https://github.com/SpringSource/spring-social	other
https://github.com/droolsjbpm/guvnor	other
https://github.com/nutzam/nutz	other
https://github.com/anthonyu/KeptCollections	other
https://github.com/EricThorsen/enclojure	editors/IDE
https://github.com/searls/jasmine-maven-plugin	development
https://github.com/gwhalin/Memcached-Java-Client	other
https://github.com/orfjackal/idea-sbt-plugin	editors/IDE
https://github.com/chirino/resty-gwt	other
https://github.com/SpringSource/spring-hadoop	other
https://github.com/jorgej/RapidFTR---BlackBerry-Edition	mobile
https://github.com/cloudera/flume	loggers
https://github.com/hudson/hudson	development
https://github.com/droolsjbpm/jbpm	other
https://github.com/brianfrankcooper/YCSB	other
https://github.com/Flexmojos/flexmojos	development
https://github.com/TooTallNate/Java-WebSocket	networking
https://github.com/slagyr/limelight	other
https://github.com/facebook/hadoop-20	other
https://github.com/sitemesh/sitemesh3	webapps
https://github.com/3monkeys/play.rules	other
https://github.com/ceki/slf4j	loggers
https://github.com/koraktor/steam-condenser	games
https://github.com/asakusafw/asakusafw	other
https://github.com/thest1/LazyList	mobile
https://github.com/sgroschupf/zkclient	other
https://github.com/nimbusproject/nimbus	other
