https://github.com/SpringSource/spring-data-graph	development
https://github.com/felixb/websms	mobile
https://github.com/samirahmed/Iris-Voice-Automation	other
https://github.com/npryce/maybe-java	other
https://github.com/alandipert/clj-swingrepl	graphics
https://github.com/thebuzzmedia/imgscalr	graphics
https://github.com/chipKIT32/chipKIT32-MAX	editors/IDE
https://github.com/sonatype/JGit	other
https://github.com/android/platform_packages_apps_browser	mobile
https://github.com/riotfamily/riot	webapps
https://github.com/tcurdt/jdeb	development
https://github.com/zznate/hector-examples	databases
https://github.com/dreamteam69/dmix	other
https://github.com/anismiles/websocket-android-phonegap	mobile
https://github.com/rtreffer/asmack	mobile
https://github.com/msgpack/msgpack-java	development
https://github.com/tonchidot/NFC-Contact-Exchanger	mobile
https://github.com/xwiki/xwiki-enterprise	webapps
https://github.com/nzakas/combiner	development
https://github.com/earl/rhino-mirror	development
https://github.com/divineprog/droidscript	mobile
https://github.com/sattvik/decafbot	mobile
https://github.com/killme2008/xmemcached	development
https://github.com/titanpad/titanpad	webapps
https://github.com/chrsan/css-selectors	other
https://github.com/BaseXdb/basex	databases
https://github.com/colder/phantm	other
https://github.com/apache/tomcat70	networking
https://github.com/astubbs/spring-modules	development
https://github.com/uDig/udig-platform	editors/IDE
https://github.com/thevash/vash	graphics
https://github.com/jruby/jruby-ossl	development
https://github.com/sikuli/sikuli	other
https://github.com/flatland/clojure-protobuf	networking
https://github.com/impetus-opensource/Kundera	databases
https://github.com/SpringSource/spring-security-oauth	webapps
https://github.com/jayway/maven-android-plugin-samples	mobile
https://github.com/Ronnie76er/jmeter-maven-plugin	editors/IDE
https://github.com/taylorkelly/BigBrother	other
https://github.com/mhgrove/Empire	development
https://github.com/appoxy/simplejpa	databases
https://github.com/anthonyu/Sizzle	other
https://github.com/github/maven-plugins	editors/IDE
https://github.com/vexsoftware/minequery	networking
https://github.com/laurentpetit/ccw	other
https://github.com/jwood/standup-timer	mobile
https://github.com/subgraph/Vega	other
https://github.com/lethain/aym-cms	webapps
https://github.com/apache/felix	networking
https://github.com/eleybourn/Book-Catalogue	mobile
https://github.com/nabeelmukhtar/github-java-sdk	development
https://github.com/SpaceManiac/PermissionsBukkit	mobile
https://github.com/larsgeorge/hbase-book	databases
https://github.com/Afforess/MinecartMania	games
https://github.com/bryanduxbury/jack	databases
https://github.com/Herocraft/HeroChat	games
https://github.com/gwt-maven-plugin/gwt-maven-plugin	development
https://github.com/jenkinsci/sbt-plugin	other
https://github.com/mikebrock/mvel	development
https://github.com/commonsguy/cwac-thumbnail	mobile
https://github.com/AnderWeb/ADW.Theme-Template	webapps
https://github.com/gridgain/gridgain	development
https://github.com/seam/faces	networking
https://github.com/lemire/javaewah	other
https://github.com/gabu/AndroidSDK-RecipeBook	mobile
https://github.com/yusuke/sign-in-with-twitter	webapps
https://github.com/alecgorge/jsonapi	development
https://github.com/EmiteGWT/emite	networking
